client_id,age,genre,anciennete_mois,facture_mensuelle,facture_totale,type_contrat,service_internet,moyen_paiement,tickets_support,region,offre_promo,senior,facture_electronique,dernier_contact_jours,churn
C100971,44.0,Homme,33,107.74,3546.89,Biennal,DSL,Carte bancaire,4,Île-de-France,0,0,1,39,Non
C100653,69.0,Femme,5,96.05,461.16,Mensuel,Fibre,Virement,1,Auvergne-Rhône-Alpes,0,1,1,21,Non
C100399,37.0,Femme,53,105.09,5869.31,Biennal,Fibre,Carte bancaire,1,Hauts-de-France,0,0,1,11,Non
C100511,65.0,Homme,58,28.74,1796.83,Biennal,Fibre,Chèque électronique,1,Hauts-de-France,0,1,1,23,Non
C100320,38.0,Homme,72,47.62,,Mensuel,Fibre,Carte bancaire,2,Provence-Alpes-Côte d'Azur,0,0,1,32,Oui
C100019,,Homme,12,48.29,521.71,Biennal,DSL,Carte bancaire,1,Auvergne-Rhône-Alpes,0,0,1,28,Non
C100684,28.0,Homme,1,34.96,32.43,Annuel,Aucun,Prélèvement,2,Grand Est,1,0,0,17,Non
C100035,22.0,Homme,3,47.21,128.63,Annuel,Fibre,Chèque électronique,4,Auvergne-Rhône-Alpes,0,0,1,24,Oui
C100902,32.0,Homme,18,85.49,1445.53,Annuel,Fibre,Chèque électronique,2,Grand Est,0,0,1,17,Non
C100827,75.0,Femme,7,18.5,114.41,Annuel,Fibre,Carte bancaire,3,Hauts-de-France,1,1,1,74,Non
C101261,77.0,Femme,1,19.64,19.95,Annuel,Fibre,Carte bancaire,2,Île-de-France,0,1,1,45,Oui
C100407,27.0,Femme,35,99.1,3472.61,Mensuel,Fibre,Carte bancaire,2,Nouvelle-Aquitaine,0,0,0,9,Oui
C100920,73.0,Femme,59,52.97,,Annuel,DSL,Carte bancaire,1,Nouvelle-Aquitaine,0,1,1,19,Non
C100537,25.0,Femme,27,83.27,2075.26,Biennal,Fibre,Chèque électronique,4,Provence-Alpes-Côte d'Azur,0,0,1,29,Non
C100758,26.0,Homme,67,67.16,4759.32,Annuel,Fibre,Carte bancaire,4,Grand Est,0,0,1,15,Non
C101062,27.0,Femme,43,59.87,2615.9,Annuel,Fibre,Carte bancaire,1,Occitanie,1,0,1,64,Non
C100245,23.0,Femme,30,139.97,4017.16,Biennal,Fibre,Carte bancaire,0,Auvergne-Rhône-Alpes,1,0,1,12,Non
C100784,48.0,Homme,14,96.2,1452.76,Biennal,Fibre,Virement,2,Grand Est,0,0,1,4,Non
C100489,56.0,Homme,53,89.86,4889.86,Mensuel,DSL,Carte bancaire,1,Île-de-France,0,0,1,14,Non
C100154,45.0,Femme,35,86.55,2737.45,Mensuel,Aucun,Virement,0,Hauts-de-France,0,0,0,42,Non
C100961,44.0,Homme,2,60.66,124.21,Mensuel,Aucun,Virement,2,Nouvelle-Aquitaine,0,0,0,10,Non
C100853,33.0,Femme,66,60.93,,Mensuel,Fibre,Carte bancaire,0,Grand Est,1,0,1,49,Non
C100625,32.0,Homme,31,53.47,1669.81,Mensuel,Fibre,Prélèvement,2,Provence-Alpes-Côte d'Azur,0,0,1,35,Oui
C100685,69.0,Femme,15,62.28,956.47,Annuel,Aucun,Carte bancaire,1,Grand Est,0,1,1,28,Non
C100569,54.0,Homme,4,83.23,337.41,Mensuel,DSL,Prélèvement,1,Île-de-France,0,0,1,58,Oui
C101342,25.0,Homme,22,77.79,1714.25,Mensuel,DSL,Chèque électronique,2,Île-de-France,1,0,1,6,Oui
C100017,26.0,Femme,25,90.28,2139.31,Annuel,Fibre,Carte bancaire,0,Île-de-France,0,0,1,28,Non
C100127,66.0,Femme,31,76.97,2538.8,Annuel,DSL,Prélèvement,2,Hauts-de-France,0,1,0,43,Non
C100927,37.0,Femme,38,60.91,2119.18,Mensuel,Fibre,Carte bancaire,1,Grand Est,0,0,0,33,Non
C100980,55.0,Homme,62,55.3,3513.92,Mensuel,DSL,Carte bancaire,2,Île-de-France,0,0,0,36,Non
C101380,80.0,Femme,39,18.5,,Annuel,DSL,,0,Île-de-France,0,1,1,39,Non
C100190,61.0,Femme,14,68.21,863.44,Annuel,Fibre,Prélèvement,0,Île-de-France,0,0,1,13,Non
C100992,30.0,Femme,36,104.09,3970.56,Mensuel,Fibre,Prélèvement,3,Grand Est,0,0,0,10,Oui
C101374,74.0,Femme,52,88.8,4159.84,Annuel,Fibre,Carte bancaire,0,Hauts-de-France,1,1,1,27,Non
C100606,38.0,Homme,34,70.23,2285.51,Mensuel,Fibre,Virement,1,Grand Est,0,0,1,22,Non
C100180,78.0,Femme,68,23.4,1400.43,Annuel,DSL,Prélèvement,2,Occitanie,0,1,1,7,Non
C100301,70.0,Femme,39,72.19,2895.48,Mensuel,Fibre,Prélèvement,1,Auvergne-Rhône-Alpes,0,1,0,7,Oui
C100496,25.0,Femme,6,121.41,754.1,Annuel,Fibre,Chèque électronique,1,Grand Est,0,0,1,17,Non
C101217,64.0,Homme,13,19.79,274.44,Mensuel,Aucun,Carte bancaire,2,Provence-Alpes-Côte d'Azur,0,0,0,11,Oui
C101182,62.0,Femme,28,90.94,2292.4,Annuel,DSL,Prélèvement,3,Provence-Alpes-Côte d'Azur,1,0,1,19,Non
C101165,24.0,Homme,12,30.59,386.02,Mensuel,Aucun,Chèque électronique,0,Hauts-de-France,0,0,0,18,Non
C100517,22.0,Homme,72,83.91,6481.89,Mensuel,DSL,Carte bancaire,0,Île-de-France,0,0,1,15,Non
C101069,18.0,Homme,38,36.05,1257.32,Mensuel,DSL,Virement,0,Occitanie,0,0,1,35,Non
C100476,72.0,Femme,41,102.29,4346.02,Mensuel,Fibre,Carte bancaire,1,Grand Est,0,1,1,7,Oui
C100157,53.0,Homme,19,102.41,1890.15,Mensuel,Fibre,Carte bancaire,0,Hauts-de-France,0,0,1,7,Oui
C100016,50.0,Homme,36,90.61,3461.41,Mensuel,DSL,Carte bancaire,1,Occitanie,0,0,1,54,Oui
C101072,66.0,Homme,18,24.36,438.81,Mensuel,Aucun,Prélèvement,1,Auvergne-Rhône-Alpes,0,1,1,67,Oui
C100546,45.0,Homme,56,43.71,2361.78,Annuel,Fibre,Carte bancaire,1,Île-de-France,0,0,0,25,Non
C100658,22.0,Homme,19,89.89,1581.37,Mensuel,Fibre,Prélèvement,0,Occitanie,1,0,1,10,Non
C101155,55.0,Autre,59,78.99,4187.92,Annuel,Aucun,Carte bancaire,1,Île-de-France,1,0,1,14,Oui
C101019,25.0,Homme,26,67.21,1565.09,Biennal,Fibre,Virement,1,Île-de-France,0,0,1,44,Non
C101260,35.0,Homme,65,119.28,6933.36,Biennal,DSL,Virement,0,Hauts-de-France,0,0,0,25,Non
C100959,44.0,Femme,67,36.26,2415.58,Mensuel,Fibre,Carte bancaire,0,Île-de-France,0,0,1,33,Non
C101325,30.0,Femme,8,47.75,381.55,Mensuel,Aucun,Carte bancaire,0,Provence-Alpes-Côte d'Azur,1,0,0,17,Oui
C100283,49.0,Femme,5,77.09,,Annuel,Fibre,Prélèvement,3,Île-de-France,0,0,1,4,Oui
C100797,47.0,Homme,60,35.89,2253.41,Biennal,DSL,Carte bancaire,1,Hauts-de-France,0,0,0,39,Non
C100225,37.0,Femme,63,108.24,7217.84,Mensuel,Fibre,Carte bancaire,0,Nouvelle-Aquitaine,1,0,0,25,Non
C100026,43.0,Femme,33,89.95,2804.95,Mensuel,DSL,Prélèvement,2,Nouvelle-Aquitaine,0,0,0,53,Non
C100437,77.0,Femme,36,61.29,2341.84,Mensuel,DSL,Chèque électronique,1,Grand Est,0,1,0,56,Non
C101368,79.0,Femme,23,77.73,1788.73,Mensuel,Fibre,Prélèvement,1,Nouvelle-Aquitaine,0,1,0,49,Non
C100229,29.0,Homme,67,56.88,4084.67,Mensuel,Fibre,Carte bancaire,2,Grand Est,0,0,0,24,Non
C100037,70.0,Femme,8,41.53,356.36,Mensuel,Aucun,Virement,0,Nouvelle-Aquitaine,0,1,0,45,Non
C100749,28.0,Femme,27,49.47,1306.54,Biennal,DSL,Prélèvement,2,Provence-Alpes-Côte d'Azur,0,0,1,37,Non
C101045,27.0,Homme,17,64.14,1113.12,Mensuel,DSL,Carte bancaire,2,Hauts-de-France,0,0,0,18,Non
C100469,77.0,Femme,31,89.4,2635.15,Mensuel,Fibre,Prélèvement,3,Grand Est,0,1,1,10,Oui
C101205,75.0,Femme,28,21.91,594.5,Mensuel,DSL,Carte bancaire,1,Hauts-de-France,0,1,1,34,Non
C101383,75.0,Femme,6,120.85,697.28,Mensuel,DSL,Carte bancaire,0,Île-de-France,0,1,1,60,Oui
C100687,55.0,Femme,39,126.63,5079.68,Annuel,DSL,Prélèvement,0,Provence-Alpes-Côte d'Azur,1,0,1,31,Non
C101295,50.0,Homme,14,106.71,,Mensuel,Fibre,Virement,1,Hauts-de-France,0,0,0,28,Oui
C100639,78.0,Femme,68,136.49,8777.16,Annuel,Fibre,Chèque électronique,3,Hauts-de-France,1,1,1,9,Non
C101220,59.0,Homme,58,109.81,5609.25,Mensuel,Fibre,Prélèvement,1,Auvergne-Rhône-Alpes,1,0,1,88,Non
C101178,34.0,Homme,35,45.98,1681.55,Mensuel,Fibre,Carte bancaire,0,Auvergne-Rhône-Alpes,1,0,1,17,Non
C101280,65.0,Homme,72,67.57,,Mensuel,Fibre,Chèque électronique,0,Île-de-France,0,1,1,15,Non
C100800,18.0,Homme,15,65.78,,Mensuel,Fibre,Carte bancaire,1,Grand Est,0,0,1,59,Oui
C100160,,Homme,1,86.87,86.85,Annuel,Fibre,Prélèvement,1,Hauts-de-France,0,1,1,72,Non
C100956,43.0,Femme,67,66.63,4604.37,Mensuel,Fibre,Prélèvement,0,Occitanie,1,0,1,51,Non
C100821,60.0,Homme,34,43.98,1503.27,Mensuel,Aucun,Prélèvement,1,Île-de-France,0,0,0,32,Oui
C101197,80.0,Femme,29,60.59,1760.79,Mensuel,Fibre,Chèque électronique,1,Nouvelle-Aquitaine,0,1,0,32,Oui
C100877,65.0,Homme,1,101.27,107.19,Annuel,Fibre,Prélèvement,2,Grand Est,1,1,1,32,Non
C100913,80.0,Femme,2,42.95,87.31,Annuel,Aucun,,1,Grand Est,0,1,1,18,Non
C100152,76.0,Homme,40,138.98,5363.93,Mensuel,DSL,Carte bancaire,3,Hauts-de-France,1,1,0,12,Oui
C101290,32.0,Femme,35,116.58,4307.76,Mensuel,Fibre,Carte bancaire,1,Hauts-de-France,1,0,0,10,Non
C100509,33.0,Femme,31,52.19,1470.93,Mensuel,Fibre,Carte bancaire,2,Nouvelle-Aquitaine,0,0,0,9,Non
C101135,21.0,Femme,6,74.24,440.66,Mensuel,DSL,Prélèvement,1,Occitanie,1,0,1,29,Non
C101384,42.0,Homme,34,67.51,2305.97,Biennal,DSL,Chèque électronique,2,Île-de-France,1,0,1,44,Non
C100103,18.0,Homme,3,58.38,181.21,Biennal,Fibre,Virement,1,Auvergne-Rhône-Alpes,1,0,1,26,Non
C100586,62.0,Femme,41,65.3,2470.3,Mensuel,Fibre,Prélèvement,0,Grand Est,0,0,0,13,Non
C101250,33.0,Homme,19,18.5,317.68,Biennal,Fibre,Prélèvement,3,Hauts-de-France,0,0,1,12,Non
C101143,72.0,Homme,33,37.71,1258.29,Annuel,DSL,Prélèvement,1,Grand Est,0,1,0,4,Non
C100053,47.0,Femme,25,85.93,2214.29,Mensuel,DSL,Carte bancaire,1,Auvergne-Rhône-Alpes,1,0,1,39,Non
C100151,36.0,Femme,41,81.24,3538.41,Annuel,Fibre,,1,Occitanie,0,0,1,10,Non
C100403,80.0,Homme,55,136.54,7070.6,Annuel,DSL,Carte bancaire,1,Nouvelle-Aquitaine,0,1,1,9,Non
C101365,19.0,Homme,46,36.13,1539.77,Mensuel,Fibre,Prélèvement,3,Nouvelle-Aquitaine,0,0,1,11,Oui
C100207,80.0,Femme,14,53.77,792.78,Mensuel,Fibre,Prélèvement,1,Grand Est,0,1,1,31,Oui
C101333,69.0,Femme,33,97.41,3242.47,Mensuel,Fibre,Virement,1,Grand Est,1,1,1,63,Oui
C101122,35.0,Homme,50,78.73,4146.81,Mensuel,Aucun,Prélèvement,1,Nouvelle-Aquitaine,1,0,1,2,Non
C100008,30.0,Femme,17,43.31,727.39,Mensuel,Fibre,Carte bancaire,4,Hauts-de-France,0,0,1,42,Oui
C101014,51.0,Femme,58,58.44,3059.59,Mensuel,Fibre,Virement,1,Île-de-France,1,0,0,17,Non
C101060,67.0,Femme,72,103.59,,Mensuel,DSL,Prélèvement,0,Provence-Alpes-Côte d'Azur,0,1,1,10,Non
C100452,49.0,Femme,24,61.21,1372.7,Mensuel,Fibre,Carte bancaire,2,Hauts-de-France,1,0,1,31,Non
C100253,39.0,Femme,51,90.32,4602.8,Annuel,DSL,Carte bancaire,0,Hauts-de-France,0,0,1,35,Non
C100896,50.0,Femme,45,53.34,2518.66,Mensuel,DSL,Carte bancaire,0,Grand Est,1,0,0,62,Non
C101233,,Homme,37,116.58,4051.59,Mensuel,Fibre,Virement,5,Hauts-de-France,0,1,0,48,Oui
C100880,23.0,Homme,23,85.96,,Annuel,Fibre,Chèque électronique,3,Provence-Alpes-Côte d'Azur,0,0,1,42,Oui
C101329,39.0,Homme,6,78.76,,Biennal,Aucun,Prélèvement,2,Auvergne-Rhône-Alpes,0,0,0,11,Non
C100623,44.0,Homme,71,31.9,2319.08,Mensuel,DSL,Carte bancaire,2,Occitanie,0,0,0,20,Oui
C100345,34.0,Femme,55,92.74,5329.29,Annuel,Fibre,Carte bancaire,1,Provence-Alpes-Côte d'Azur,0,0,1,10,Non
C101212,47.0,Homme,37,84.24,3218.05,Biennal,Fibre,Virement,1,Grand Est,1,0,0,22,Non
C100262,37.0,Femme,43,18.5,721.81,Mensuel,Fibre,Carte bancaire,1,Grand Est,0,0,0,10,Oui
C100150,72.0,Femme,44,68.88,3129.25,Mensuel,Fibre,Virement,0,Occitanie,0,1,0,46,Non
C100472,45.0,Femme,16,18.5,293.41,Annuel,Fibre,Chèque électronique,1,Provence-Alpes-Côte d'Azur,0,0,0,21,Non
C100640,60.0,Femme,55,104.54,5859.86,Mensuel,Aucun,Carte bancaire,0,Hauts-de-France,1,0,1,47,Non
C101394,31.0,Homme,62,111.3,6222.78,Mensuel,DSL,Chèque électronique,0,Auvergne-Rhône-Alpes,0,0,0,25,Oui
C101326,61.0,Homme,43,69.82,,Mensuel,Fibre,Prélèvement,1,Île-de-France,0,0,1,19,Non
C100550,,Femme,3,97.81,300.61,Mensuel,Fibre,Prélèvement,0,Grand Est,1,1,0,22,Non
C100928,,Femme,49,100.7,4396.92,Annuel,Aucun,Prélèvement,3,Auvergne-Rhône-Alpes,0,0,1,39,Non
C100488,66.0,Femme,1,42.47,42.47,Mensuel,Aucun,Prélèvement,2,Provence-Alpes-Côte d'Azur,0,1,0,12,Oui
C101273,61.0,Femme,14,109.25,1426.35,Mensuel,Fibre,Chèque électronique,0,Hauts-de-France,1,0,0,17,Oui
C101171,58.0,Femme,54,87.64,4252.99,Mensuel,Aucun,Carte bancaire,0,Île-de-France,0,0,0,11,Non
C100146,,Femme,4,89.59,372.63,Mensuel,DSL,Prélèvement,0,Provence-Alpes-Côte d'Azur,0,0,1,5,Non
C100402,38.0,Homme,23,72.96,1654.42,Biennal,Aucun,Prélèvement,2,Occitanie,0,0,1,38,Non
C100954,68.0,Homme,58,18.5,1068.12,Mensuel,Fibre,Carte bancaire,3,Occitanie,0,1,0,18,Non
C101321,35.0,Femme,48,50.56,2474.2,Annuel,Fibre,Chèque électronique,0,Hauts-de-France,0,0,1,34,Non
C100659,36.0,Femme,55,81.75,4314.54,Annuel,Fibre,Prélèvement,1,Nouvelle-Aquitaine,1,0,0,16,Non
C100463,44.0,Femme,28,48.62,1293.37,Mensuel,Fibre,Chèque électronique,1,Grand Est,0,0,1,3,Non
C100186,28.0,Femme,19,52.65,1065.74,Mensuel,Fibre,Carte bancaire,0,Occitanie,0,0,0,11,Oui
C101147,67.0,Homme,34,84.32,3063.37,Mensuel,DSL,Chèque électronique,2,Île-de-France,0,1,1,14,Oui
C100608,79.0,Femme,29,125.55,3543.52,Mensuel,Fibre,Prélèvement,0,Auvergne-Rhône-Alpes,0,1,1,22,Non
C100143,44.0,Femme,19,48.62,971.56,Mensuel,Fibre,Carte bancaire,1,Grand Est,1,0,0,10,Non
C100751,,Homme,4,48.58,,Mensuel,DSL,Virement,0,Hauts-de-France,0,0,1,15,Non
C100981,62.0,Homme,56,108.97,5454.16,Biennal,Fibre,Prélèvement,2,Île-de-France,0,0,0,9,Non
C100197,25.0,Femme,19,65.33,1338.15,Mensuel,DSL,Carte bancaire,0,Nouvelle-Aquitaine,1,0,1,13,Non
C100883,27.0,Femme,32,45.13,1363.79,Mensuel,Fibre,Prélèvement,1,Occitanie,0,0,1,52,Non
C100279,23.0,Femme,39,25.97,1086.97,Mensuel,Aucun,,2,Hauts-de-France,0,0,1,51,Non
C100293,39.0,Femme,19,83.86,1672.76,Biennal,Fibre,Prélèvement,0,Grand Est,1,0,1,22,Non
C101281,65.0,Femme,7,57.66,425.09,Mensuel,Fibre,Carte bancaire,0,Île-de-France,1,1,0,17,Non
C100400,81.0,Femme,72,80.9,5480.33,Annuel,DSL,Carte bancaire,1,Hauts-de-France,0,1,1,25,Non
C100122,59.0,Femme,34,69.84,2553.4,Mensuel,DSL,Virement,1,Provence-Alpes-Côte d'Azur,0,0,0,18,Non
C101207,64.0,Femme,59,50.01,2873.3,Mensuel,Fibre,Carte bancaire,0,Hauts-de-France,1,0,1,19,Non
C100202,49.0,Femme,29,52.45,1471.83,Mensuel,Fibre,Chèque électronique,0,Auvergne-Rhône-Alpes,0,0,0,31,Non
C100835,67.0,Femme,17,37.77,600.99,Mensuel,Fibre,Chèque électronique,1,Occitanie,1,1,1,30,Non
C100246,66.0,Homme,23,25.77,598.7,Mensuel,Fibre,Carte bancaire,0,Grand Est,1,1,1,25,Oui
C101338,67.0,Homme,59,98.57,6088.38,Annuel,Fibre,Carte bancaire,1,Grand Est,0,1,1,68,Non
C101324,73.0,Femme,45,77.96,3243.89,Biennal,Fibre,Carte bancaire,0,Hauts-de-France,1,1,0,48,Non
C101153,76.0,Homme,34,37.5,,Annuel,DSL,Carte bancaire,2,Île-de-France,0,1,1,27,Non
C100384,20.0,Autre,43,86.16,3281.16,Mensuel,DSL,Prélèvement,2,Occitanie,0,0,1,33,Non
C100854,36.0,Femme,4,70.88,294.8,Mensuel,Aucun,Chèque électronique,2,Provence-Alpes-Côte d'Azur,0,0,1,24,Oui
C100219,75.0,Homme,8,106.39,826.02,Mensuel,DSL,Carte bancaire,1,Occitanie,0,1,1,6,Oui
C100641,76.0,Homme,9,47.81,386.55,Mensuel,Fibre,Virement,0,Occitanie,1,1,0,30,Non
C100001,67.0,Femme,54,93.89,5199.14,Mensuel,Aucun,Chèque électronique,1,Occitanie,0,1,1,43,Oui
C100112,53.0,Autre,26,78.85,2029.86,Mensuel,Fibre,Chèque électronique,0,Hauts-de-France,0,0,0,14,Non
C100698,21.0,Homme,55,86.76,4862.42,Mensuel,Aucun,Virement,1,Auvergne-Rhône-Alpes,1,0,1,16,Non
C101345,81.0,Femme,64,37.91,2498.0,Mensuel,Fibre,Prélèvement,1,Grand Est,1,1,1,23,Non
C100951,37.0,Femme,45,65.33,3065.43,Mensuel,Fibre,Carte bancaire,2,Auvergne-Rhône-Alpes,0,0,0,8,Non
C101283,69.0,Femme,61,63.97,3474.27,Mensuel,Fibre,Prélèvement,1,Occitanie,0,1,1,35,Non
C101270,,Femme,43,51.37,2313.3,Mensuel,DSL,Carte bancaire,2,Provence-Alpes-Côte d'Azur,0,0,0,47,Non
C100441,37.0,Homme,3,106.27,297.64,Annuel,Fibre,Virement,1,Auvergne-Rhône-Alpes,0,0,1,14,Non
C101136,64.0,Femme,54,88.16,4692.8,Mensuel,DSL,Carte bancaire,0,Grand Est,1,0,0,41,Non
C100663,30.0,Femme,52,72.76,3824.61,Mensuel,DSL,Prélèvement,1,Auvergne-Rhône-Alpes,0,0,1,51,Oui
C101289,57.0,Femme,26,34.14,903.46,Mensuel,DSL,Prélèvement,1,Nouvelle-Aquitaine,0,0,1,27,Oui
C100317,64.0,Homme,5,117.53,626.37,Annuel,Fibre,Virement,2,Occitanie,0,0,1,50,Non
C100648,,Femme,12,31.22,338.5,Mensuel,Fibre,Prélèvement,0,Provence-Alpes-Côte d'Azur,0,1,0,34,Oui
C100709,47.0,Homme,45,491.5,3105.37,Mensuel,Fibre,Chèque électronique,4,Occitanie,1,0,1,14,Oui
C100972,48.0,Homme,63,85.04,5146.28,Annuel,Aucun,Virement,0,Nouvelle-Aquitaine,1,0,1,24,Non
C100627,41.0,Homme,39,96.48,3649.89,Biennal,Fibre,Carte bancaire,1,Île-de-France,0,0,1,8,Oui
C100632,45.0,Homme,29,58.91,1578.21,Biennal,DSL,Carte bancaire,2,Île-de-France,0,0,1,24,Non
C101248,38.0,Femme,31,55.75,1746.94,Mensuel,DSL,Prélèvement,0,Grand Est,0,0,1,7,Non
C101372,46.0,Femme,18,117.68,2014.06,Biennal,DSL,Chèque électronique,4,Nouvelle-Aquitaine,1,0,0,6,Non
C101300,66.0,Homme,69,117.52,8587.33,Mensuel,Fibre,Virement,0,Occitanie,1,1,0,17,Non
C100795,36.0,Homme,16,49.84,808.26,Biennal,Fibre,Carte bancaire,1,Occitanie,1,0,1,21,Non
C100645,39.0,Homme,56,48.37,2579.85,Mensuel,Fibre,Carte bancaire,0,Auvergne-Rhône-Alpes,0,0,0,22,Non
C101012,33.0,Autre,34,61.97,2142.04,Annuel,Aucun,Prélèvement,3,Île-de-France,1,0,0,12,Non
C100556,65.0,Homme,42,30.58,1290.7,Annuel,Fibre,Chèque électronique,5,Auvergne-Rhône-Alpes,1,1,1,27,Non
C100681,26.0,Femme,72,104.04,7050.59,Annuel,DSL,Prélèvement,0,Nouvelle-Aquitaine,0,0,0,27,Non
C100577,51.0,Femme,54,66.33,3541.38,Biennal,Fibre,Virement,0,Hauts-de-France,1,0,1,49,Non
C101109,20.0,Femme,33,18.73,603.76,Annuel,Fibre,Chèque électronique,1,Nouvelle-Aquitaine,0,0,1,17,Non
C101183,46.0,Homme,28,54.72,1529.02,Mensuel,Fibre,Carte bancaire,1,Occitanie,1,0,0,11,Non
C100524,38.0,Femme,21,74.8,1665.66,Annuel,Fibre,Chèque électronique,1,Île-de-France,0,0,1,41,Oui
C101059,37.0,Homme,18,78.53,1458.94,Mensuel,Fibre,Virement,0,Île-de-France,0,0,1,43,Non
C100540,63.0,Homme,20,62.72,1313.73,Mensuel,Fibre,Prélèvement,2,Île-de-France,0,0,0,18,Oui
C101194,51.0,Femme,40,18.5,735.81,Mensuel,Fibre,Prélèvement,1,Île-de-France,0,0,1,29,Non
C100748,38.0,Homme,20,67.77,1372.96,Mensuel,DSL,Carte bancaire,4,Auvergne-Rhône-Alpes,1,0,0,28,Oui
C101303,75.0,Homme,53,125.99,6031.73,Mensuel,DSL,Carte bancaire,1,Île-de-France,0,1,1,19,Non
C100484,47.0,Femme,38,18.5,687.11,Mensuel,Aucun,Prélèvement,1,Grand Est,1,0,1,69,Oui
C100095,36.0,Femme,72,30.93,2389.62,Mensuel,Fibre,Carte bancaire,1,Auvergne-Rhône-Alpes,0,0,1,21,Non
C101020,21.0,Femme,22,46.5,1011.46,Annuel,Fibre,Chèque électronique,2,Provence-Alpes-Côte d'Azur,0,0,0,26,Oui
C100563,29.0,Homme,18,113.34,2118.95,Annuel,DSL,Carte bancaire,0,Occitanie,1,0,1,18,Non
C101264,33.0,Homme,15,58.73,827.2,Mensuel,Fibre,Carte bancaire,0,Nouvelle-Aquitaine,0,0,1,40,Non
C100742,58.0,Femme,61,50.49,2905.32,Biennal,DSL,Prélèvement,0,Île-de-France,0,0,0,36,Non
C100863,67.0,Homme,47,72.61,3126.04,Annuel,Fibre,Virement,2,Occitanie,0,1,0,45,Non
C100891,63.0,Femme,28,44.46,1197.33,Annuel,DSL,Carte bancaire,1,Provence-Alpes-Côte d'Azur,0,0,1,3,Non
C101038,45.0,Homme,66,52.34,3119.12,Annuel,Fibre,Carte bancaire,3,Occitanie,0,0,1,48,Oui
C100206,66.0,Homme,19,58.81,984.96,Annuel,Aucun,Prélèvement,3,Auvergne-Rhône-Alpes,0,1,1,23,Non
C100392,41.0,Femme,6,101.58,604.55,Mensuel,DSL,Carte bancaire,0,Provence-Alpes-Côte d'Azur,0,0,0,43,Oui
C100794,45.0,Femme,47,58.98,2544.19,Mensuel,DSL,Virement,1,Grand Est,0,0,0,9,Non
C100870,47.0,Femme,66,103.16,6947.7,Mensuel,Fibre,Chèque électronique,3,Occitanie,0,0,1,13,Non
C100397,30.0,Homme,1,21.83,21.59,Mensuel,Fibre,Virement,1,Hauts-de-France,0,0,1,9,Non
C100766,57.0,Femme,17,63.62,1128.13,Biennal,Fibre,Carte bancaire,1,Grand Est,1,0,0,7,Non
C101293,18.0,Femme,15,57.14,,Mensuel,Fibre,Carte bancaire,1,Auvergne-Rhône-Alpes,0,0,0,63,Non
C101241,67.0,Femme,37,110.0,3962.99,Annuel,Aucun,Carte bancaire,1,Auvergne-Rhône-Alpes,0,1,1,15,Non
C101028,54.0,Femme,7,66.86,466.8,Biennal,Fibre,Carte bancaire,1,Auvergne-Rhône-Alpes,0,0,1,29,Oui
C100642,72.0,Femme,8,60.34,486.7,Mensuel,Fibre,Prélèvement,1,Île-de-France,0,1,0,10,Oui
C100612,68.0,Homme,38,45.25,1543.22,Mensuel,DSL,Virement,2,Provence-Alpes-Côte d'Azur,1,1,0,20,Oui
C100960,27.0,Femme,28,102.78,3055.71,Biennal,Aucun,Virement,3,Grand Est,0,0,1,7,Non
C100725,25.0,Femme,7,61.82,400.26,Mensuel,Fibre,Prélèvement,0,Île-de-France,0,0,1,39,Oui
C100683,79.0,Autre,12,45.56,553.92,Annuel,Fibre,Carte bancaire,2,Auvergne-Rhône-Alpes,0,1,1,15,Non
C100098,58.0,Homme,3,105.55,306.33,Annuel,DSL,Virement,0,Nouvelle-Aquitaine,0,0,0,8,Non
C100804,65.0,Homme,56,83.03,4579.81,Biennal,Fibre,Carte bancaire,1,Provence-Alpes-Côte d'Azur,0,1,0,30,Non
C100406,45.0,Femme,18,32.18,,Mensuel,Aucun,Carte bancaire,1,Nouvelle-Aquitaine,0,0,1,47,Non
C100502,79.0,Homme,40,80.25,2979.17,Mensuel,Fibre,Prélèvement,1,Auvergne-Rhône-Alpes,1,1,1,51,Oui
C101071,,Homme,31,59.09,1953.15,Mensuel,Aucun,Chèque électronique,0,Île-de-France,0,0,0,15,Oui
C101056,46.0,Femme,5,73.87,350.43,Annuel,DSL,Carte bancaire,0,Occitanie,0,0,1,10,Non
C100929,54.0,Femme,44,32.52,1343.97,Annuel,Aucun,Carte bancaire,2,Hauts-de-France,0,0,1,6,Non
C100779,72.0,Femme,44,54.13,2515.61,Mensuel,Aucun,Carte bancaire,0,Auvergne-Rhône-Alpes,0,1,0,20,Non
C100200,41.0,Femme,28,49.89,1281.16,Annuel,DSL,Prélèvement,2,Hauts-de-France,0,0,0,68,Non
C100134,68.0,Homme,67,85.72,6045.47,Annuel,Aucun,Chèque électronique,0,Île-de-France,0,1,0,3,Non
C101051,41.0,Femme,31,74.13,2045.52,Mensuel,Fibre,Chèque électronique,1,Grand Est,0,0,1,35,Oui
C100040,28.0,Femme,25,72.79,1945.07,Annuel,DSL,Prélèvement,1,Provence-Alpes-Côte d'Azur,0,0,1,19,Non
C101017,49.0,Homme,48,52.31,2571.89,Mensuel,Fibre,Carte bancaire,2,Auvergne-Rhône-Alpes,0,0,1,50,Oui
C100230,47.0,Femme,67,50.87,3109.41,Annuel,Fibre,Virement,0,Provence-Alpes-Côte d'Azur,0,0,1,50,Non
